Room Name,Day Name,Hour,Course Name,Instructor,Number of Chairs
12-0.029(مع ح2),الخميس,16,برمجة الحاسب الآلي 1(33),سعيد الطلحي,21
12-0.029(مع ح2),الخميس,17,برمجة الحاسب الآلي 1(33),سعيد الطلحي,21
12-0.029(مع ح2),الخميس,18,Empty,,21
12-0.029(مع ح2),الخميس,19,Empty,,21
12-0.029(مع ح2),الخميس,20,Empty,,21
12-0.029(مع ح2),الخميس,21,Empty,,21
12-0.033(مع ح15),الأحد,8,Empty,,24
12-0.033(مع ح15),الأحد,9,Empty,,24
12-0.033(مع ح15),الأحد,10,برمجة متقدمة(2),عبدالله الحربي,24
12-0.033(مع ح15),الأحد,11,Empty,,24
12-0.033(مع ح15),الأحد,12,Empty,,24
12-0.033(مع ح15),الأحد,13,اساسيات تطوير الويب(4),مازن الشمراني,24
12-0.033(مع ح15),الأحد,14,اساسيات تطوير الويب(4),مازن الشمراني,24
12-0.033(مع ح15),الأحد,15,Empty,,24
12-0.033(مع ح15),الأحد,16,اساسيات تطوير الويب(4),مازن الشمراني,24
12-0.033(مع ح15),الأحد,17,Empty,,24
12-0.033(مع ح15),الأحد,18,Empty,,24
12-0.033(مع ح15),الأحد,19,Empty,,24
12-0.033(مع ح15),الأحد,20,Empty,,24
12-0.033(مع ح15),الأحد,21,Empty,,24
12-0.033(مع ح15),الاثنين,8,Empty,,24
12-0.033(مع ح15),الاثنين,9,هياكل البيانات(5),عبدالله الحربي,24
12-0.033(مع ح15),الاثنين,10,اساسيات قواعد البيانات(6),احمد مرجان,24
12-0.033(مع ح15),الاثنين,11,اساسيات قواعد البيانات(6),احمد مرجان,24
12-0.033(مع ح15),الاثنين,12,Empty,,24
12-0.033(مع ح15),الاثنين,13,Empty,,24
12-0.033(مع ح15),الاثنين,14,Empty,,24
12-0.033(مع ح15),الاثنين,15,Empty,,24
12-0.033(مع ح15),الاثنين,16,Empty,,24
12-0.033(مع ح15),الاثنين,17,Empty,,24
12-0.033(مع ح15),الاثنين,18,Empty,,24
12-0.033(مع ح15),الاثنين,19,Empty,,24
12-0.033(مع ح15),الاثنين,20,Empty,,24
12-0.033(مع ح15),الاثنين,21,Empty,,24
12-0.033(مع ح15),الثلاثاء,8,اساسيات تطوير الويب(7),اسماعيل داغستاني,24
12-0.033(مع ح15),الثلاثاء,9,اساسيات تطوير الويب(7),اسماعيل داغستاني,24
12-0.033(مع ح15),الثلاثاء,10,اساسيات تطوير الويب(7),اسماعيل داغستاني,24
12-0.033(مع ح15),الثلاثاء,11,Empty,,24
12-0.033(مع ح15),الثلاثاء,12,Empty,,24
12-0.033(مع ح15),الثلاثاء,13,مبادئ وتقنيات الذكاء الاصطناعي(2),محمد حامد,24
12-0.033(مع ح15),الثلاثاء,14,مبادئ وتقنيات الذكاء الاصطناعي(2),محمد حامد,24
12-0.033(مع ح15),الثلاثاء,15,Empty,,24
12-0.033(مع ح15),الثلاثاء,16,التحسين و البرمجة المقيدة(2),فيصل العصيمي,24
12-0.033(مع ح15),الثلاثاء,17,التحسين و البرمجة المقيدة(2),فيصل العصيمي,24
12-0.033(مع ح15),الثلاثاء,18,Empty,,24
12-0.033(مع ح15),الثلاثاء,19,Empty,,24
12-0.033(مع ح15),الثلاثاء,20,Empty,,24
12-0.033(مع ح15),الثلاثاء,21,Empty,,24
12-0.033(مع ح15),الأربعاء,8,أساسيات نظم التشغيل(4),محمد الاهي,24
12-0.033(مع ح15),الأربعاء,9,أساسيات نظم التشغيل(4),محمد الاهي,24
12-0.033(مع ح15),الأربعاء,10,برمجة متقدمة(1),عبدالله الحربي,24
12-0.033(مع ح15),الأربعاء,11,برمجة متقدمة(1),عبدالله الحربي,24
12-0.033(مع ح15),الأربعاء,12,Empty,,24
12-0.033(مع ح15),الأربعاء,13,اساسيات تطوير الويب(5),حسن الهذلي,24
12-0.033(مع ح15),الأربعاء,14,اساسيات تطوير الويب(5),حسن الهذلي,24
12-0.033(مع ح15),الأربعاء,15,Empty,,24
12-0.033(مع ح15),الأربعاء,16,اساسيات تطوير الويب(5),حسن الهذلي,24
12-0.033(مع ح15),الأربعاء,17,اساسيات تطوير الويب(6),حسن الهذلي,24
12-0.033(مع ح15),الأربعاء,18,اساسيات تطوير الويب(6),حسن الهذلي,24
12-0.033(مع ح15),الأربعاء,19,اساسيات تطوير الويب(6),حسن الهذلي,24
12-0.033(مع ح15),الأربعاء,20,Empty,,24
12-0.033(مع ح15),الأربعاء,21,Empty,,24
12-0.033(مع ح15),الخميس,8,هياكل البيانات(5),عبدالله الحربي,24
12-0.033(مع ح15),الخميس,9,هياكل البيانات(5),عبدالله الحربي,24
12-0.033(مع ح15),الخميس,10,برمجة متقدمة(2),عبدالله الحربي,24
12-0.033(مع ح15),الخميس,11,برمجة متقدمة(2),عبدالله الحربي,24
12-0.033(مع ح15),الخميس,12,Empty,,24
12-0.033(مع ح15),الخميس,13,برمجة الحاسب الآلي 1(145),مهند القدح,24
12-0.033(مع ح15),الخميس,14,برمجة الحاسب الآلي 1(145),مهند القدح,24
12-0.033(مع ح15),الخميس,15,Empty,,24
12-0.033(مع ح15),الخميس,16,الرسومات بالحاسب(1),ادريس الصلبي,24
12-0.033(مع ح15),الخميس,17,الرسومات بالحاسب(1),ادريس الصلبي,24
12-0.033(مع ح15),الخميس,18,Empty,,24
12-0.033(مع ح15),الخميس,19,Empty,,24
12-0.033(مع ح15),الخميس,20,Empty,,24
12-0.033(مع ح15),الخميس,21,Empty,,24
12-0.034(مع ح16 ),الأحد,8,Empty,,24
12-0.034(مع ح16 ),الأحد,9,Empty,,24
12-0.034(مع ح16 ),الأحد,10,Empty,,24
12-0.034(مع ح16 ),الأحد,11,اساسيات تطوير الويب(3),مازن الشمراني,24
12-0.034(مع ح16 ),الأحد,12,Empty,,24
12-0.034(مع ح16 ),الأحد,13,هياكل البيانات(3),رياض الرحيلي,24
12-0.034(مع ح16 ),الأحد,14,هياكل البيانات(3),رياض الرحيلي,24
12-0.034(مع ح16 ),الأحد,15,Empty,,24
12-0.034(مع ح16 ),الأحد,16,Empty,,24
12-0.034(مع ح16 ),الأحد,17,Empty,,24
12-0.034(مع ح16 ),الأحد,18,Empty,,24
12-0.034(مع ح16 ),الأحد,19,Empty,,24
12-0.034(مع ح16 ),الأحد,20,Empty,,24
12-0.034(مع ح16 ),الأحد,21,Empty,,24
12-0.034(مع ح16 ),الاثنين,8,هياكل البيانات(1),رياض الرحيلي,24
12-0.034(مع ح16 ),الاثنين,9,هياكل البيانات(1),رياض الرحيلي,24
12-0.034(مع ح16 ),الاثنين,10,أساسيات نظم التشغيل(1),يوسف الحمدان,24
12-0.034(مع ح16 ),الاثنين,11,أساسيات نظم التشغيل(1),يوسف الحمدان,24
12-0.034(مع ح16 ),الاثنين,12,Empty,,24
12-0.034(مع ح16 ),الاثنين,13,إدارة و تمثيل البيانات(1),ضيف الله الصاعدي,24
12-0.034(مع ح16 ),الاثنين,14,إدارة و تمثيل البيانات(1),ضيف الله الصاعدي,24
12-0.034(مع ح16 ),الاثنين,15,Empty,,24
12-0.034(مع ح16 ),الاثنين,16,اساسيات قواعد البيانات(7),احمد مرجان,24
12-0.034(مع ح16 ),الاثنين,17,اساسيات قواعد البيانات(7),احمد مرجان,24
12-0.034(مع ح16 ),الاثنين,18,اساسيات قواعد البيانات(7),احمد مرجان,24
12-0.034(مع ح16 ),الاثنين,19,Empty,,24
12-0.034(مع ح16 ),الاثنين,20,Empty,,24
12-0.034(مع ح16 ),الاثنين,21,Empty,,24
12-0.034(مع ح16 ),الثلاثاء,8,Empty,,24
12-0.034(مع ح16 ),الثلاثاء,9,Empty,,24
12-0.034(مع ح16 ),الثلاثاء,10,مبادئ وتقنيات الذكاء الاصطناعي(1),محمد حامد,24
12-0.034(مع ح16 ),الثلاثاء,11,مبادئ وتقنيات الذكاء الاصطناعي(1),محمد حامد,24
12-0.034(مع ح16 ),الثلاثاء,12,Empty,,24
12-0.034(مع ح16 ),الثلاثاء,13,هياكل البيانات(1),رياض الرحيلي,24
12-0.034(مع ح16 ),الثلاثاء,14,Empty,,24
12-0.034(مع ح16 ),الثلاثاء,15,Empty,,24
12-0.034(مع ح16 ),الثلاثاء,16,مبادئ وتقنيات الذكاء الاصطناعي(3),محمد حلواني,24
12-0.034(مع ح16 ),الثلاثاء,17,مبادئ وتقنيات الذكاء الاصطناعي(3),محمد حلواني,24
12-0.034(مع ح16 ),الثلاثاء,18,Empty,,24
12-0.034(مع ح16 ),الثلاثاء,19,Empty,,24
12-0.034(مع ح16 ),الثلاثاء,20,Empty,,24
12-0.034(مع ح16 ),الثلاثاء,21,Empty,,24
12-0.034(مع ح16 ),الأربعاء,8,هندسة البرمجيات (2)(1),حسن سنكي,24
12-0.034(مع ح16 ),الأربعاء,9,هندسة البرمجيات (2)(1),حسن سنكي,24
12-0.034(مع ح16 ),الأربعاء,10,هياكل البيانات(3),رياض الرحيلي,24
12-0.034(مع ح16 ),الأربعاء,11,هياكل البيانات(2),رياض الرحيلي,24
12-0.034(مع ح16 ),الأربعاء,12,Empty,,24
12-0.034(مع ح16 ),الأربعاء,13,اساسيات تطوير الويب(2),مازن الشمراني,24
12-0.034(مع ح16 ),الأربعاء,14,اساسيات تطوير الويب(2),مازن الشمراني,24
12-0.034(مع ح16 ),الأربعاء,15,Empty,,24
12-0.034(مع ح16 ),الأربعاء,16,اساسيات قواعد البيانات(1),احمد مرجان,24
12-0.034(مع ح16 ),الأربعاء,17,اساسيات قواعد البيانات(1),احمد مرجان,24
12-0.034(مع ح16 ),الأربعاء,18,اساسيات قواعد البيانات(1),احمد مرجان,24
12-0.034(مع ح16 ),الأربعاء,19,Empty,,24
12-0.034(مع ح16 ),الأربعاء,20,Empty,,24
12-0.034(مع ح16 ),الأربعاء,21,Empty,,24
12-0.034(مع ح16 ),الخميس,8,اساسيات قواعد البيانات(2),احمد مرجان,24
12-0.034(مع ح16 ),الخميس,9,اساسيات قواعد البيانات(2),احمد مرجان,24
12-0.034(مع ح16 ),الخميس,10,اساسيات قواعد البيانات(2),احمد مرجان,24
12-0.034(مع ح16 ),الخميس,11,اساسيات قواعد البيانات(3),احمد مرجان,24
12-0.034(مع ح16 ),الخميس,12,Empty,,24
12-0.034(مع ح16 ),الخميس,13,اساسيات قواعد البيانات(3),احمد مرجان,24
12-0.034(مع ح16 ),الخميس,14,اساسيات قواعد البيانات(3),احمد مرجان,24
12-0.034(مع ح16 ),الخميس,15,Empty,,24
12-0.034(مع ح16 ),الخميس,16,التحسين و البرمجة المقيدة(1),فيصل العصيمي,24
12-0.034(مع ح16 ),الخميس,17,التحسين و البرمجة المقيدة(1),فيصل العصيمي,24
12-0.034(مع ح16 ),الخميس,18,Empty,,24
12-0.034(مع ح16 ),الخميس,19,Empty,,24
12-0.034(مع ح16 ),الخميس,20,Empty,,24
12-0.034(مع ح16 ),الخميس,21,Empty,,24
12-0.037(مع ح3),الأحد,8,تصميم الواجهات المحمولة(2),عمر ازهر,21
12-0.037(مع ح3),الأحد,9,تصميم الواجهات المحمولة(2),عمر ازهر,21
12-0.037(مع ح3),الأحد,10,تصميم الواجهات المحمولة(3),عمر ازهر,21
12-0.037(مع ح3),الأحد,11,تصميم الواجهات المحمولة(3),عمر ازهر,21
12-0.037(مع ح3),الأحد,12,Empty,,21
12-0.037(مع ح3),الأحد,13,البرمجة الموزعة(3),محمد التونسي,21
12-0.037(مع ح3),الأحد,14,البرمجة الموزعة(3),محمد التونسي,21
12-0.037(مع ح3),الأحد,15,Empty,,21
12-0.037(مع ح3),الأحد,16,تقييم قابلية الاستخدام(2),سلمان الحارثي,21
12-0.037(مع ح3),الأحد,17,تقييم قابلية الاستخدام(2),سلمان الحارثي,21
12-0.037(مع ح3),الأحد,18,Empty,,21
12-0.037(مع ح3),الأحد,19,Empty,,21
12-0.037(مع ح3),الأحد,20,Empty,,21
12-0.037(مع ح3),الأحد,21,Empty,,21
12-0.037(مع ح3),الاثنين,8,واجهات المستخدم الصوتية(2),محمد جبلي,21
12-0.037(مع ح3),الاثنين,9,واجهات المستخدم الصوتية(2),محمد جبلي,21
12-0.037(مع ح3),الاثنين,10,البرمجة الموزعة(2),محمد التونسي,21
12-0.037(مع ح3),الاثنين,11,البرمجة الموزعة(2),محمد التونسي,21
12-0.037(مع ح3),الاثنين,12,Empty,,21
12-0.037(مع ح3),الاثنين,13,تقييم قابلية الاستخدام(2),سلمان الحارثي,21
12-0.037(مع ح3),الاثنين,14,تقييم قابلية الاستخدام(2),سلمان الحارثي,21
12-0.037(مع ح3),الاثنين,15,Empty,,21
12-0.037(مع ح3),الاثنين,16,أمن البرامج(2),ايمن العكرمي,21
12-0.037(مع ح3),الاثنين,17,أمن البرامج(2),ايمن العكرمي,21
12-0.037(مع ح3),الاثنين,18,Empty,,21
12-0.037(مع ح3),الاثنين,19,Empty,,21
12-0.037(مع ح3),الاثنين,20,Empty,,21
12-0.037(مع ح3),الاثنين,21,Empty,,21
12-0.037(مع ح3),الثلاثاء,8,البرمجة الموزعة(4),محمد التونسي,21
12-0.037(مع ح3),الثلاثاء,9,البرمجة الموزعة(4),محمد التونسي,21
12-0.037(مع ح3),الثلاثاء,10,نظم التشغيل والشبكات(1),محمد التونسي,21
12-0.037(مع ح3),الثلاثاء,11,نظم التشغيل والشبكات(1),محمد التونسي,21
12-0.037(مع ح3),الثلاثاء,12,Empty,,21
12-0.037(مع ح3),الثلاثاء,13,جمع و تهيئة البيانات(3),ادريس الصلبي,21
12-0.037(مع ح3),الثلاثاء,14,جمع و تهيئة البيانات(3),ادريس الصلبي,21
12-0.037(مع ح3),الثلاثاء,15,Empty,,21
12-0.037(مع ح3),الثلاثاء,16,تقييم قابلية الاستخدام(3),سلمان الحارثي,21
12-0.037(مع ح3),الثلاثاء,17,تقييم قابلية الاستخدام(3),سلمان الحارثي,21
12-0.037(مع ح3),الثلاثاء,18,Empty,,21
12-0.037(مع ح3),الثلاثاء,19,Empty,,21
12-0.037(مع ح3),الثلاثاء,20,Empty,,21
12-0.037(مع ح3),الثلاثاء,21,Empty,,21
12-0.037(مع ح3),الأربعاء,8,التصميم البصري(2),اسماعيل داغستاني,21
12-0.037(مع ح3),الأربعاء,9,التصميم البصري(2),اسماعيل داغستاني,21
12-0.037(مع ح3),الأربعاء,10,التصميم البصري(1),اسماعيل داغستاني,21
12-0.037(مع ح3),الأربعاء,11,التصميم البصري(1),اسماعيل داغستاني,21
12-0.037(مع ح3),الأربعاء,12,Empty,,21
12-0.037(مع ح3),الأربعاء,13,التصميم البصري(4),اسماعيل داغستاني,21
12-0.037(مع ح3),الأربعاء,14,التصميم البصري(4),اسماعيل داغستاني,21
12-0.037(مع ح3),الأربعاء,15,Empty,,21
12-0.037(مع ح3),الأربعاء,16,التصميم البصري(3),اسماعيل داغستاني,21
12-0.037(مع ح3),الأربعاء,17,التصميم البصري(3),اسماعيل داغستاني,21
12-0.037(مع ح3),الأربعاء,18,Empty,,21
12-0.037(مع ح3),الأربعاء,19,Empty,,21
12-0.037(مع ح3),الأربعاء,20,Empty,,21
12-0.037(مع ح3),الأربعاء,21,Empty,,21
12-0.037(مع ح3),الخميس,8,Empty,,21
12-0.037(مع ح3),الخميس,9,Empty,,21
12-0.037(مع ح3),الخميس,10,تصميم الواجهات المحمولة(1),عمر ازهر,21
12-0.037(مع ح3),الخميس,11,تصميم الواجهات المحمولة(1),عمر ازهر,21
12-0.037(مع ح3),الخميس,12,Empty,,21
12-0.037(مع ح3),الخميس,13,تصميم الواجهات المحمولة(3),عمر ازهر,21
12-0.037(مع ح3),الخميس,14,تصميم الواجهات المحمولة(3),عمر ازهر,21
12-0.037(مع ح3),الخميس,15,Empty,,21
12-0.037(مع ح3),الخميس,16,أساسيات الخوارزميات(3),مراد مارس,21
12-0.037(مع ح3),الخميس,17,أساسيات الخوارزميات(3),مراد مارس,21
12-0.037(مع ح3),الخميس,18,Empty,,21
12-0.037(مع ح3),الخميس,19,Empty,,21
12-0.037(مع ح3),الخميس,20,Empty,,21
12-0.037(مع ح3),الخميس,21,Empty,,21
12-0.038(مع ح4),الأحد,8,Empty,,21
12-0.038(مع ح4),الأحد,9,Empty,,21
12-0.038(مع ح4),الأحد,10,Empty,,21
12-0.038(مع ح4),الأحد,11,Empty,,21
12-0.038(مع ح4),الأحد,12,Empty,,21
12-0.038(مع ح4),الأحد,13,أمن الشبكات(3),حسن الصلاي,21
12-0.038(مع ح4),الأحد,14,أمن الشبكات(3),حسن الصلاي,21
12-0.038(مع ح4),الأحد,15,Empty,,21
12-0.038(مع ح4),الأحد,16,أمن الشبكات(3),حسن الصلاي,21
12-0.038(مع ح4),الأحد,17,Empty,,21
12-0.038(مع ح4),الأحد,18,Empty,,21
12-0.038(مع ح4),الأحد,19,Empty,,21
12-0.038(مع ح4),الأحد,20,Empty,,21
12-0.038(مع ح4),الأحد,21,Empty,,21
12-0.038(مع ح4),الاثنين,8,تعلم الآلة (2)(1),احمد الهندي,21
12-0.038(مع ح4),الاثنين,9,تعلم الآلة (2)(1),احمد الهندي,21
12-0.038(مع ح4),الاثنين,10,مبادئ وتقنيات الذكاء الاصطناعي(5),احمد الهندي,21
12-0.038(مع ح4),الاثنين,11,مبادئ وتقنيات الذكاء الاصطناعي(5),احمد الهندي,21
12-0.038(مع ح4),الاثنين,12,Empty,,21
12-0.038(مع ح4),الاثنين,13,مقدمة في التشفير(1),حاتم السواط,21
12-0.038(مع ح4),الاثنين,14,مقدمة في التشفير(2),حاتم السواط,21
12-0.038(مع ح4),الاثنين,15,Empty,,21
12-0.038(مع ح4),الاثنين,16,مقدمة في التشفير(3),حاتم السواط,21
12-0.038(مع ح4),الاثنين,17,Empty,,21
12-0.038(مع ح4),الاثنين,18,Empty,,21
12-0.038(مع ح4),الاثنين,19,Empty,,21
12-0.038(مع ح4),الاثنين,20,Empty,,21
12-0.038(مع ح4),الاثنين,21,Empty,,21
12-0.038(مع ح4),الثلاثاء,8,Empty,,21
12-0.038(مع ح4),الثلاثاء,9,Empty,,21
12-0.038(مع ح4),الثلاثاء,10,جمع و تهيئة البيانات(2),ادريس الصلبي,21
12-0.038(مع ح4),الثلاثاء,11,جمع و تهيئة البيانات(2),ادريس الصلبي,21
12-0.038(مع ح4),الثلاثاء,12,Empty,,21
12-0.038(مع ح4),الثلاثاء,13,مقدمة في التشفير(1),حاتم السواط,21
12-0.038(مع ح4),الثلاثاء,14,مقدمة في التشفير(1),حاتم السواط,21
12-0.038(مع ح4),الثلاثاء,15,Empty,,21
12-0.038(مع ح4),الثلاثاء,16,مقدمة في التشفير(3),حاتم السواط,21
12-0.038(مع ح4),الثلاثاء,17,مقدمة في التشفير(3),حاتم السواط,21
12-0.038(مع ح4),الثلاثاء,18,علم البيانات للحج والعمرة(1),مازن خيرو,21
12-0.038(مع ح4),الثلاثاء,19,علم البيانات للحج والعمرة(1),مازن خيرو,21
12-0.038(مع ح4),الثلاثاء,20,Empty,,21
12-0.038(مع ح4),الثلاثاء,21,Empty,,21
12-0.038(مع ح4),الأربعاء,8,خوارزميات(1),خالد الطرميسي,21
12-0.038(مع ح4),الأربعاء,9,خوارزميات(1),خالد الطرميسي,21
12-0.038(مع ح4),الأربعاء,10,أمن الشبكات(2),حسن الصلاي,21
12-0.038(مع ح4),الأربعاء,11,أمن الشبكات(2),حسن الصلاي,21
12-0.038(مع ح4),الأربعاء,12,Empty,,21
12-0.038(مع ح4),الأربعاء,13,أمن الشبكات(2),حسن الصلاي,21
12-0.038(مع ح4),الأربعاء,14,أساسيات الخوارزميات(6),خالد الطرميسي,21
12-0.038(مع ح4),الأربعاء,15,Empty,,21
12-0.038(مع ح4),الأربعاء,16,أساسيات الخوارزميات(6),خالد الطرميسي,21
12-0.038(مع ح4),الأربعاء,17,أمن البرامج(1),ايمن العكرمي,21
12-0.038(مع ح4),الأربعاء,18,أمن البرامج(1),ايمن العكرمي,21
12-0.038(مع ح4),الأربعاء,19,Empty,,21
12-0.038(مع ح4),الأربعاء,20,Empty,,21
12-0.038(مع ح4),الأربعاء,21,Empty,,21
12-0.038(مع ح4),الخميس,8,مبادئ وتقنيات الذكاء الاصطناعي(4),احمد الهندي,21
12-0.038(مع ح4),الخميس,9,مبادئ وتقنيات الذكاء الاصطناعي(4),احمد الهندي,21
12-0.038(مع ح4),الخميس,10,علم البيانات للرعاية الصحية(1),ادريس الصلبي,21
12-0.038(مع ح4),الخميس,11,علم البيانات للرعاية الصحية(1),ادريس الصلبي,21
12-0.038(مع ح4),الخميس,12,Empty,,21
12-0.038(مع ح4),الخميس,13,مقدمة في التشفير(2),حاتم السواط,21
12-0.038(مع ح4),الخميس,14,مقدمة في التشفير(2),حاتم السواط,21
12-0.038(مع ح4),الخميس,15,Empty,,21
12-0.038(مع ح4),الخميس,16,Empty,,21
12-0.038(مع ح4),الخميس,17,Empty,,21
12-0.038(مع ح4),الخميس,18,Empty,,21
12-0.038(مع ح4),الخميس,19,Empty,,21
12-0.038(مع ح4),الخميس,20,Empty,,21
12-0.038(مع ح4),الخميس,21,Empty,,21
12-0.048(مع ح13),الأحد,8,أمن الحاسب(1),سلطان المطيري,21
12-0.048(مع ح13),الأحد,9,أمن الحاسب(1),سلطان المطيري,21
12-0.048(مع ح13),الأحد,10,Empty,,21
12-0.048(مع ح13),الأحد,11,برمجة متقدمة(1),عبدالله الحربي,21
12-0.048(مع ح13),الأحد,12,Empty,,21
12-0.048(مع ح13),الأحد,13,Empty,,21
12-0.048(مع ح13),الأحد,14,Empty,,21
12-0.048(مع ح13),الأحد,15,Empty,,21
12-0.048(مع ح13),الأحد,16,Empty,,21
12-0.048(مع ح13),الأحد,17,Empty,,21
12-0.048(مع ح13),الأحد,18,Empty,,21
12-0.048(مع ح13),الأحد,19,Empty,,21
12-0.048(مع ح13),الأحد,20,Empty,,21
12-0.048(مع ح13),الأحد,21,Empty,,21
12-0.048(مع ح13),الاثنين,8,هياكل البيانات(4),عبدالله الحربي,21
12-0.048(مع ح13),الاثنين,9,برمجة كائنية التوجه(1),مجدي النفيعي,21
12-0.048(مع ح13),الاثنين,10,برمجة كائنية التوجه(1),مجدي النفيعي,21
12-0.048(مع ح13),الاثنين,11,أساسيات الخوارزميات(5),خالد الطرميسي,21
12-0.048(مع ح13),الاثنين,12,Empty,,21
12-0.048(مع ح13),الاثنين,13,أساسيات الخوارزميات(5),خالد الطرميسي,21
12-0.048(مع ح13),الاثنين,14,أساسيات الخوارزميات(5),خالد الطرميسي,21
12-0.048(مع ح13),الاثنين,15,Empty,,21
12-0.048(مع ح13),الاثنين,16,Empty,,21
12-0.048(مع ح13),الاثنين,17,Empty,,21
12-0.048(مع ح13),الاثنين,18,Empty,,21
12-0.048(مع ح13),الاثنين,19,Empty,,21
12-0.048(مع ح13),الاثنين,20,Empty,,21
12-0.048(مع ح13),الاثنين,21,Empty,,21
12-0.048(مع ح13),الثلاثاء,8,Empty,,21
12-0.048(مع ح13),الثلاثاء,9,Empty,,21
12-0.048(مع ح13),الثلاثاء,10,هياكل البيانات(4),عبدالله الحربي,21
12-0.048(مع ح13),الثلاثاء,11,هياكل البيانات(4),عبدالله الحربي,21
12-0.048(مع ح13),الثلاثاء,12,Empty,,21
12-0.048(مع ح13),الثلاثاء,13,برمجة الحاسب الآلي 1(35),فيصل نجار,21
12-0.048(مع ح13),الثلاثاء,14,برمجة الحاسب الآلي 1(35),فيصل نجار,21
12-0.048(مع ح13),الثلاثاء,15,Empty,,21
12-0.048(مع ح13),الثلاثاء,16,أساسيات الخوارزميات(2),مراد مارس,21
12-0.048(مع ح13),الثلاثاء,17,أساسيات الخوارزميات(2),مراد مارس,21
12-0.048(مع ح13),الثلاثاء,18,أساسيات الخوارزميات(2),مراد مارس,21
12-0.048(مع ح13),الثلاثاء,19,Empty,,21
12-0.048(مع ح13),الثلاثاء,20,Empty,,21
12-0.048(مع ح13),الثلاثاء,21,Empty,,21
12-0.048(مع ح13),الأربعاء,8,أساسيات نظم التشغيل(3),يوسف الحمدان,21
12-0.048(مع ح13),الأربعاء,9,أساسيات نظم التشغيل(3),يوسف الحمدان,21
12-0.048(مع ح13),الأربعاء,10,أمن الحاسب(2),سلطان المطيري,21
12-0.048(مع ح13),الأربعاء,11,أمن الحاسب(2),سلطان المطيري,21
12-0.048(مع ح13),الأربعاء,12,Empty,,21
12-0.048(مع ح13),الأربعاء,13,برمجة الحاسب الآلي 1(29),سعيد الطلحي,21
12-0.048(مع ح13),الأربعاء,14,برمجة الحاسب الآلي 1(29),سعيد الطلحي,21
12-0.048(مع ح13),الأربعاء,15,Empty,,21
12-0.048(مع ح13),الأربعاء,16,برمجة الحاسب الآلي 1(9),سعيد الطلحي,21
12-0.048(مع ح13),الأربعاء,17,برمجة الحاسب الآلي 1(9),سعيد الطلحي,21
12-0.048(مع ح13),الأربعاء,18,Empty,,21
12-0.048(مع ح13),الأربعاء,19,Empty,,21
12-0.048(مع ح13),الأربعاء,20,Empty,,21
12-0.048(مع ح13),الأربعاء,21,Empty,,21
12-0.048(مع ح13),الخميس,8,برمجة الحاسب الآلي 1(17),رامي الغامدي,21
12-0.048(مع ح13),الخميس,9,برمجة الحاسب الآلي 1(17),رامي الغامدي,21
12-0.048(مع ح13),الخميس,10,برمجة الحاسب الآلي 1(13),فيصل نجار,21
12-0.048(مع ح13),الخميس,11,برمجة الحاسب الآلي 1(13),فيصل نجار,21
12-0.048(مع ح13),الخميس,12,Empty,,21
12-0.048(مع ح13),الخميس,13,برمجة الحاسب الآلي 1(11),سعيد الطلحي,21
12-0.048(مع ح13),الخميس,14,برمجة الحاسب الآلي 1(11),سعيد الطلحي,21
12-0.048(مع ح13),الخميس,15,Empty,,21
12-0.048(مع ح13),الخميس,16,برمجة الحاسب الآلي 1(141),مهند القدح,21
12-0.048(مع ح13),الخميس,17,برمجة الحاسب الآلي 1(141),مهند القدح,21
12-0.048(مع ح13),الخميس,18,برمجة الحاسب الآلي 1(143),مهند القدح,21
12-0.048(مع ح13),الخميس,19,برمجة الحاسب الآلي 1(143),مهند القدح,21
12-0.048(مع ح13),الخميس,20,Empty,,21
12-0.048(مع ح13),الخميس,21,Empty,,21
12-0.049(مع ح14),الأحد,8,Empty,,31
12-0.049(مع ح14),الأحد,9,اساسيات تطوير الويب(3),مازن الشمراني,31
12-0.049(مع ح14),الأحد,10,اساسيات تطوير الويب(3),مازن الشمراني,31
12-0.049(مع ح14),الأحد,11,Empty,,31
12-0.049(مع ح14),الأحد,12,Empty,,31
12-0.049(مع ح14),الأحد,13,Empty,,31
12-0.049(مع ح14),الأحد,14,Empty,,31
12-0.049(مع ح14),الأحد,15,Empty,,31
12-0.049(مع ح14),الأحد,16,اساسيات قواعد البيانات(9),مراد مارس,31
12-0.049(مع ح14),الأحد,17,اساسيات قواعد البيانات(9),مراد مارس,31
12-0.049(مع ح14),الأحد,18,اساسيات قواعد البيانات(9),مراد مارس,31
12-0.049(مع ح14),الأحد,19,Empty,,31
12-0.049(مع ح14),الأحد,20,Empty,,31
12-0.049(مع ح14),الأحد,21,Empty,,31
12-0.049(مع ح14),الاثنين,8,أساسيات نظم التشغيل(2),يوسف الحمدان,31
12-0.049(مع ح14),الاثنين,9,أساسيات نظم التشغيل(2),يوسف الحمدان,31
12-0.049(مع ح14),الاثنين,10,هياكل البيانات(2),رياض الرحيلي,31
12-0.049(مع ح14),الاثنين,11,هياكل البيانات(2),رياض الرحيلي,31
12-0.049(مع ح14),الاثنين,12,Empty,,31
12-0.049(مع ح14),الاثنين,13,Empty,,31
12-0.049(مع ح14),الاثنين,14,Empty,,31
12-0.049(مع ح14),الاثنين,15,Empty,,31
12-0.049(مع ح14),الاثنين,16,إدارة و تمثيل البيانات(2),ضيف الله الصاعدي,31
